id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references,cleanName,calcLat,calcLon,centroidAssigned,georef_notes,geographicPrecision,geometry,countyNameFromJoin,countyFIPS,countyMatch,genusSpecies,Scientific Name,State Rank,Global Rank,Federal Status,onTrackingList
32165470,CSU,,,PreservedSpecimen,37381eb4-fc8c-11e7-b43a-fb8a17dd52fe,,CSU1344,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,D. Ekeji,,86,7/7/1985,,,1985.0,7.0,7.0,188.0,,,,,,corollas blue,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Road jct; 5 mi Waterloo / Danforth [verbatim],,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1344,538,64cde57a-2d27-4ae5-af53-b5af5130738b,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165470,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165471,CSU,,,PreservedSpecimen,37381eb4-fc8c-11e7-b95a-ff8727450186,,CSU1345,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,L. M. Green,,5,5/8/1960,,,1960.0,5.0,8.0,129.0,,,,flat pasture,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Oklahoma City; NW Oklahoma City,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1345,538,fcfde94a-2f8b-45e2-b7d3-a6aa4ede8d7a,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165471,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165472,CSU,,,PreservedSpecimen,3737f7a4-fc8c-11e7-9936-83edd3d1142a,,CSU1346,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,B. W. McNutt,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Jones [verbatim],,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1346,538,d84ad1cf-b974-4036-a7c6-d07d04a4aa9f,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165472,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165473,CSU,,,PreservedSpecimen,3737f7a4-fc8c-11e7-92b9-a7c35f1e0220,,CSU1347,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,J. Austin,,41,4/26/1977,,,1977.0,4.0,26.0,116.0,,,,railroad tracks,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Luther; 2 mi E and 3 mi N of Luther,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1347,538,1ae2372d-7df0-4c58-a4e1-7a91f2e9a9b3,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165473,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165474,CSU,,,PreservedSpecimen,3737d094-fc8c-11e7-8647-4b1de227a943,,CSU1348,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,P. E. Olson,,13,6/19/1992,,,1992.0,6.0,19.0,171.0,,,,,,"purple poded flowers, grass-like",,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Osage,,"Ponca City; on SH 60, 11.3 mi W of SH 18 jct, E of Ponca City, S side of road",,0,,36.62919133,-96.39846767,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1348,538,9a55939e-01cb-4792-8446-e6e8576f168b,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165474,Osage,36.62919133,-96.39846767,False,,PRECISION UNVERIFIED,POINT (-96.39846767 36.62919133),Osage,40113,True,Tradescantia ohiensis,,,,,False
32165475,CSU,,,PreservedSpecimen,3737a984-fc8c-11e7-b112-2fd3cb1e780c,,CSU1349,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,R. Page,,26,6/5/1988,,,1988.0,6.0,5.0,157.0,,,,sandy loam soil,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,"Choctaw; 10 Acre Park, W side of primary entrance road, by the gate",,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1349,538,f69b51e8-82f4-494b-aae2-3e205b98d190,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165475,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165476,CSU,,,PreservedSpecimen,37378274-fc8c-11e7-a03d-7fc047c6cb9b,,CSU1350,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,unknown,,48,5/12/1973,,,1973.0,5.0,12.0,132.0,,,,roadside,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Edmond,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1350,538,f9f9eb3b-2587-4702-8fd8-6bf359d69372,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165476,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165477,CSU,,,PreservedSpecimen,37378274-fc8c-11e7-9f86-f31afd488b13,,CSU1351,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,R. Grantham,,96,7/2/1988,,,1988.0,7.0,2.0,184.0,,,,roadside ditch; sand and gravel,,flowers purple,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Road jct; Covell Road 0.25 mi E of Coaltrane Road,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1351,538,a0f6dace-94f9-4014-af98-1596db23b3a0,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165477,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165478,CSU,,,PreservedSpecimen,37375b64-fc8c-11e7-8dd3-a3bfc99f46fd,,CSU1352,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,N. Sohrabi,,32,6/18/1985,,,1985.0,6.0,18.0,169.0,,,,"along deserted gravel road, sandy soil",,individuals up to 50 centimeters; corolla blue,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Edmond; 0.3 mi E of Bryant Avenue on Danforth in Edmond,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1352,538,dbaecd58-2538-4f0e-a935-cf71689bbd34,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165478,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165479,CSU,,,PreservedSpecimen,37375b64-fc8c-11e7-8054-af2bfea4cb19,,CSU1353,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,D. Zanowiak,,44,6/9/1985,,,1985.0,6.0,9.0,160.0,,,,sandy roadside drainage ditch; common,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Logan,,Road jct; 0.5 mi W of Broadway on Charter Oak Road,,0,,35.91932291,-97.44331068,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1353,538,d31fa543-d8a5-41d7-a203-e8a5cac9b004,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165479,Logan,35.91932291,-97.44331068,False,,PRECISION UNVERIFIED,POINT (-97.44331068 35.91932291),Logan,40083,True,Tradescantia ohiensis,,,,,False
32165480,CSU,,,PreservedSpecimen,37375b64-fc8c-11e7-a6ec-d720f8cbc0fd,,CSU1354,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,C. Barsaloux,,6,6/9/1985,,,1985.0,6.0,9.0,160.0,,,,ditch with water; soil moist and sandy,,"flowers in clusters both terminal and axillary, corolla of 3 blue-violet petals; buds droop down; leaves thick, slender,",,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Road jct; 0.2 mi S of Covell and E of Boulevard,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1354,538,c1d58c2b-b945-4dba-a687-7a01cbe2872e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165480,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165481,CSU,,,PreservedSpecimen,37373454-fc8c-11e7-b15b-fb210f9bf001,,CSU1355,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,O. I. Cajetan,,14,6/15/1985,,,1985.0,6.0,15.0,166.0,,,,soil sandy,,petals blue,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Edmond; behind Pizza Inn Restaurant on Second Street on Waterwood in Edmond [verbatim],,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1355,538,8b67d13a-3dd7-4528-9c94-7c679c977049,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165481,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165482,CSU,,,PreservedSpecimen,37373454-fc8c-11e7-a9a4-1f0489babba0,,CSU1356,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,E. H. Barman Jr.,,37,4/21/1967,,,1967.0,4.0,21.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,"Edmond; 5 mi N of Edmond, on Broadway",,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1356,538,f32eae2a-aa5d-4373-9cf5-7d357da9e4cc,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165482,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165483,CSU,,,PreservedSpecimen,f8816e00-fc8b-11e7-b4bb-2f2c2c0ff921,,CSU1357,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,J. C. Lewis,,72,5/1/1971,,,1971.0,5.0,1.0,121.0,,,,Roadside,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,McIntosh,,Eufaula; 3 mi W of Eufaula,,0,,35.37366502,-95.66683755,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,HRR (OVPD),3/30/2021 0:00,CSU1357,538,5e4397b7-6727-42d8-b9ba-e4811c38a747,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165483,Mcintosh,35.37366502,-95.66683755,False,,PRECISION UNVERIFIED,POINT (-95.66683755 35.37366502),McIntosh,40091,True,Tradescantia ohiensis,,,,,False
32165484,CSU,,,PreservedSpecimen,f87c64dc-fc8b-11e7-ba4a-7fc95ccfb7b4,,CSU1358,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,J. Comb,,56,5/16/1971,,,1971.0,5.0,16.0,136.0,,,,"dark brown, damp, sticky clay",,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,McIntosh,,Hwy jct; 1 mi S of I-40 on SH 69,,0,,35.37366502,-95.66683755,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1358,538,9f293b57-4c14-4974-91d9-9f7dac511d02,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165484,Mcintosh,35.37366502,-95.66683755,False,,PRECISION UNVERIFIED,POINT (-95.66683755 35.37366502),McIntosh,40091,True,Tradescantia ohiensis,,,,,False
32165485,CSU,,,PreservedSpecimen,37370d44-fc8c-11e7-b81b-6fedd6942fda,,CSU1359,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,B. Linden,,70,5/14/1971,,,1971.0,5.0,14.0,134.0,,,,along Road,,flowers purple,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Edmond; 1 mi E of Edmond,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1359,538,6af6f692-ea58-4870-ac61-832be0e0f5e4,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165485,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia ohiensis,,,,,False
32165486,CSU,,,PreservedSpecimen,3736e634-fc8c-11e7-a327-2f050fce49a5,,CSU1360,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia ohiensis,45173.0,Raf.,Tradescantia,,ohiensis,,,,,Species,,,,,,,,T. W. Swink,,40,6/19/1992,,,1992.0,6.0,19.0,171.0,,,,very common all over the state,,sepals glabrous sheaths pilose,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Osage,,"Hwy jct; Hwy 60, 11.3 mi W of Hwy 18 on S side of Road",,0,,36.62919133,-96.39846767,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1360,538,db7dc3db-046a-47fa-b31d-e4db501d172b,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165486,Osage,36.62919133,-96.39846767,False,,PRECISION UNVERIFIED,POINT (-96.39846767 36.62919133),Osage,40113,True,Tradescantia ohiensis,,,,,False
32165487,CSU,,,PreservedSpecimen,372be98c-fc8c-11e7-8627-77100540d8c1,,CSU1361,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia reflexa,45175.0,Raf.,Tradescantia,,reflexa,,,,,Species,,,,,,,,W. S. Myers,,286,5/7/1925,,,1925.0,5.0,7.0,127.0,,,,dry soil,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Oklahoma City; Lincoln Park in Oklahoma City,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1361,538,48a48b06-d8b5-431a-810a-a9e86d045540,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165487,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia reflexa,,,,,False
32165489,CSU,,,PreservedSpecimen,37abc9cc-fc8c-11e7-95d5-f7a57e7aafe6,,CSU1363,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia reflexa,45175.0,Raf.,Tradescantia,,reflexa,,,,,Species,,,,,,,,R. Bebb,,5250,5/16/1940,,,1940.0,5.0,16.0,137.0,,,,Prairies,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Mayes,,unknown,,0,,36.30181042,-95.23086958,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,HRR (OVPD),3/30/2021 0:00,CSU1363,538,ddce40d1-532f-4f8d-8ee4-f3b48459e2a1,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165489,Mayes,36.30181042,-95.23086958,False,,PRECISION UNVERIFIED,POINT (-95.23086958 36.30181042),Mayes,40097,True,Tradescantia reflexa,,,,,False
32165490,CSU,,,PreservedSpecimen,37397e4e-fc8c-11e7-9905-33a2b02a0ebd,,CSU1364,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia tharpii,103774.0,E.S. Anderson & Woodson,Tradescantia,,tharpii,,,,,Species,,,,,,,,L. Saxton,,130,5/15/1968,,,1968.0,5.0,15.0,136.0,,,,,,blue petals,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Oklahoma City; Meridian and NW 150th in Oklahoma City,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1364,538,f5c6e90f-38a0-4cd6-ab94-34c6ff21d0a7,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165490,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia tharpii,,,,,False
32165491,CSU,,,PreservedSpecimen,37992be6-fc8c-11e7-9482-835a6a487b61,,CSU1365,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia virginiana,103775.0,L.,Tradescantia,,virginiana,,,,,Species,,,,,,,,W. S. Meyers,,299,5/26/1925,,,1925.0,5.0,26.0,146.0,,,,Dry soil,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Comanche,,Medicine Park,,0,,34.66210125,-98.47166126,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,HRR (OVPD),3/30/2021 0:00,CSU1365,538,d4eecaa5-9cc3-4394-9770-e1b5032978a4,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165491,Comanche,34.66210125,-98.47166126,False,,PRECISION UNVERIFIED,POINT (-98.47166126 34.66210125),Comanche,40031,True,Tradescantia virginiana,,,,,False
32165492,CSU,,,PreservedSpecimen,37397e4e-fc8c-11e7-9946-135ca2d70fff,,CSU1366,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia virginiana,103775.0,L.,Tradescantia,,virginiana,,,,,Species,,,,,,,,R. D. Hodges,,43,5/18/1960,,,1960.0,5.0,18.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Oklahoma City; Lincoln Park in Oklahoma City,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1366,538,6efc2e21-7f8b-4927-8ffa-beba31a73750,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165492,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia virginiana,,,,,False
32165493,CSU,,,PreservedSpecimen,3b84f3b6-fc8c-11e7-a6ff-d79b5590264c,,CSU1369,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia,4541.0,L.,Tradescantia,,,,,,,Genus,,,,,,,,D. Harris,,17,5/7/1960,,,1960.0,5.0,7.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Murray,,"Davis; 4.5 mi S 1 mi W of Davis, Camp Classen along dirt Road",,0,,34.48232962,-97.06791974,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1369,538,9fd493d3-0c75-417b-8a95-a0a6a0a60428,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165493,Murray,34.48232962,-97.06791974,False,,PRECISION UNVERIFIED,POINT (-97.06791974 34.48232962),Murray,40099,True,,,,,,False
32165494,CSU,,,PreservedSpecimen,3b84f3b6-fc8c-11e7-b29c-87499b9bb8c4,,CSU1370,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia,4541.0,L.,Tradescantia,,,,,,,Genus,,,,,,,,H. Long,,51,4/21/1968,,,1968.0,4.0,21.0,112.0,,,,,,flower is blue,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Murray,,Davis; on Turner Falls,,0,,34.48232962,-97.06791974,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1370,538,b0211a06-c582-42c1-8579-dc7e26150ac4,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165494,Murray,34.48232962,-97.06791974,False,,PRECISION UNVERIFIED,POINT (-97.06791974 34.48232962),Murray,40099,True,,,,,,False
32165495,CSU,,,PreservedSpecimen,3b84cca6-fc8c-11e7-8414-47aaf3a18f6a,,CSU1371,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia,4541.0,L.,Tradescantia,,,,,,,Genus,,,,,,,,J. D. King,,42,5/16/1968,,,1968.0,5.0,16.0,137.0,,,,roadside,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,"Edmond; 3 mi N, 1 mi W and 2 mi N of Edmond",,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1371,538,2a6ea853-a22b-4f68-9fd2-38088a9e4b4e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165495,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,,,,,,False
32165496,CSU,,,PreservedSpecimen,373b5318-fc8c-11e7-af09-dff54479363b,,CSU1373,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia hirsutiflora,103751.0,Bush,Tradescantia,,hirsutiflora,,,,,Species,,,,,,,,C. Gray,,31,4/9/1967,,,1967.0,4.0,9.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Edmond; Fink Park in Edmond,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1373,538,6a17cda4-732d-427c-9380-ed1c4aac098e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165496,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia hirsutiflora,,,,,False
32165497,CSU,,,PreservedSpecimen,373b5318-fc8c-11e7-ada6-575bbec9120e,,CSU1374,,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia hirsutiflora,103751.0,Bush,Tradescantia,,hirsutiflora,,,,,Species,,,,,,,,C. R. Tetem,,4197044,5/17/1970,,,1970.0,5.0,17.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,US,Oklahoma,Oklahoma,,Edmond; Fink Park in Edmond,,0,,35.55149491,-97.4071989,,5000.0,,,,,False,Needs to be georeferenced. Coordinates based on county centroid. (OVPD),,,,,,,,,DLW (OVPD),3/30/2021 0:00,CSU1374,538,86552897-8928-47b8-b8b2-ff736c6bed64,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=32165497,Oklahoma,35.55149491,-97.4071989,False,,PRECISION UNVERIFIED,POINT (-97.4071989 35.55149491),Oklahoma,40109,True,Tradescantia hirsutiflora,,,,,False
